sid,season,name,issued_time,tcws_1,tcws_2,tcws_3,tcws_4,tcws_5
25-TC18,2025,RAMIL,2025-10-17 17:00:00,Quezon,,,,
25-TC18,2025,RAMIL,2025-10-17 20:00:00,Quezon,,,,
25-TC18,2025,RAMIL,2025-10-17 23:00:00,Pampanga; Tarlac,,,,
25-TC18,2025,RAMIL,2025-10-18 02:00:00,Tarlac,,,,
25-TC18,2025,RAMIL,2025-10-18 05:00:00,Pampanga; Quezon,Camarines Sur,,,
25-TC18,2025,RAMIL,2025-10-18 08:00:00,Pampanga; Quezon,Camarines Sur,,,
25-TC18,2025,RAMIL,2025-10-18 11:00:00,Pampanga,Northern Samar; Camarines Sur; Catanduanes,,,
25-TC18,2025,RAMIL,2025-10-18 14:00:00,Pampanga,Northern Samar; Camarines Sur; Catanduanes,,,
25-TC18,2025,RAMIL,2025-10-18 17:00:00,Pampanga; Tarlac,Camarines Sur,,,
25-TC18,2025,RAMIL,2025-10-18 20:00:00,Pampanga; Tarlac,Camarines Norte; Camarines Sur; Catanduanes,,,
25-TC18,2025,RAMIL,2025-10-18 23:00:00,Pampanga; Quezon,Nueva Ecija; Aurora,,,
25-TC18,2025,RAMIL,2025-10-19 02:00:00,Pampanga; Zambales; Bulacan; Tarlac,Aurora,,,
25-TC18,2025,RAMIL,2025-10-19 05:00:00,Occidental Mindoro; Oriental Mindoro; Marinduque; Batangas; Romblon; Cavite,NCR; Zambales,,,
25-TC18,2025,RAMIL,2025-10-19 08:00:00,Occidental Mindoro; Oriental Mindoro; Marinduque; Batangas; Romblon; Cavite,NCR; Zambales,,,
25-TC18,2025,RAMIL,2025-10-19 11:00:00,Occidental Mindoro; Oriental Mindoro; Marinduque; Batangas; Cavite; Laguna; Quezon,Nueva Ecija; Pangasinan; Pampanga; Zambales; Bulacan; Aurora; Bataan; Tarlac,,,
25-TC18,2025,RAMIL,2025-10-19 14:00:00,Occidental Mindoro; Batangas; Cavite; Laguna; Rizal,NCR,,,
25-TC18,2025,RAMIL,2025-10-19 17:00:00,Quezon,,,,
25-TC18,2025,RAMIL,2025-10-19 23:00:00,,,,,
25-TC18,2025,RAMIL,2025-10-20 05:00:00,Benguet; Abra,,,,
25-TC18,2025,RAMIL,2025-10-20 11:00:00,,,,,
25-TC19,2025,SALOME,2025-10-17 11:00:00,Ilocos Norte,,,,
25-TC19,2025,SALOME,2025-10-22 14:00:00,Ilocos Norte,,,,
25-TC19,2025,SALOME,2025-10-22 17:00:00,Ilocos Norte,,,,
25-TC19,2025,SALOME,2025-10-22 20:00:00,Ilocos Norte,,,,
25-TC19,2025,SALOME,2025-10-22 23:00:00,Ilocos Norte,,,,
25-TC19,2025,SALOME,2025-10-23 02:00:00,Ilocos Norte,Batanes,,,
25-TC19,2025,SALOME,2025-10-23 05:00:00,Ilocos Norte,Batanes,,,
25-TC19,2025,SALOME,2025-10-23 08:00:00,Ilocos Norte,,,,
25-TC19,2025,SALOME,2025-10-23 11:00:00,Ilocos Norte,,,,
25-TC20,2025,TINO,2025-10-17 11:00:00,Dinagat Islands; Eastern Samar,,,,
25-TC20,2025,TINO,2025-11-02 17:00:00,Dinagat Islands; Southern Leyte; Biliran; Leyte,,,,
25-TC20,2025,TINO,2025-11-02 23:00:00,,Dinagat Islands,,,
25-TC20,2025,TINO,2025-11-03 05:00:00,Negros Occidental; Guimaras; Siquijor; Romblon,Agusan Del Norte,,,
25-TC20,2025,TINO,2025-11-03 08:00:00,NCR; Occidental Mindoro; Negros Occidental; Negros Oriental; Surigao Del Sur; Agusan Del Sur; Northern Samar; Marinduque; Bukidnon; Camiguin; Guimaras; Siquijor; Sorsogon; Antique; Masbate; Romblon; Iloilo; Aklan; Albay; Capiz; Rizal,Cebu,Dinagat Islands,,
25-TC20,2025,TINO,2025-11-03 11:00:00,Surigao Del Sur; Sorsogon; Albay,Agusan Del Norte; Isabela; Masbate,,,
25-TC20,2025,TINO,2025-11-03 14:00:00,Misamis Occidental; Negros Oriental; Antique; Aklan,Agusan Del Sur; Masbate,Cebu,,
25-TC20,2025,TINO,2025-11-03 17:00:00,Misamis Occidental; Oriental Mindoro; Eastern Samar; Romblon,Agusan Del Sur; Biliran; Cebu,,Southern Leyte; Bohol; Leyte,
25-TC20,2025,TINO,2025-11-03 20:00:00,Misamis Occidental; Oriental Mindoro; Eastern Samar; Romblon,Agusan Del Sur; Biliran; Bohol,Negros Oriental,Southern Leyte; Leyte; Cebu,
25-TC20,2025,TINO,2025-11-03 23:00:00,Misamis Occidental; Eastern Samar; Romblon,Oriental Mindoro; Negros Oriental; Agusan Del Sur; Biliran; Leyte; Cebu,,Bohol,
25-TC20,2025,TINO,2025-11-04 02:00:00,Misamis Occidental; Eastern Samar; Romblon,Negros Oriental; Agusan Del Sur; Biliran; Bohol; Leyte; Cebu,,Negros Occidental,
25-TC20,2025,TINO,2025-11-04 05:00:00,Misamis Occidental; Eastern Samar; Romblon,Oriental Mindoro; Biliran; Leyte,Negros Occidental; Negros Oriental; Isabela; Iloilo; Capiz,,
25-TC20,2025,TINO,2025-11-04 08:00:00,Siquijor; Quezon,Cebu,Negros Oriental; Palawan,Negros Occidental,
25-TC20,2025,TINO,2025-11-04 11:00:00,Albay,Romblon; Rizal; Cebu,Palawan,Guimaras; Iloilo; Capiz,
25-TC20,2025,TINO,2025-11-04 14:00:00,Albay,Negros Oriental; Romblon,,Iloilo,
25-TC20,2025,TINO,2025-11-04 17:00:00,Occidental Mindoro,Romblon,Palawan,Iloilo,
25-TC20,2025,TINO,2025-11-04 20:00:00,Occidental Mindoro; Negros Occidental; Cebu,,,Palawan,
25-TC20,2025,TINO,2025-11-04 23:00:00,Negros Occidental; Negros Oriental; Masbate; Iloilo; Capiz,,Antique,Palawan,
25-TC20,2025,TINO,2025-11-05 02:00:00,Romblon; Quezon,Oriental Mindoro; Aklan,,Palawan,
25-TC20,2025,TINO,2025-11-05 05:00:00,Iloilo,Oriental Mindoro,,Palawan,
25-TC20,2025,TINO,2025-11-05 08:00:00,Romblon; Quezon; Aklan,,,Palawan,
25-TC20,2025,TINO,2025-11-05 11:00:00,Oriental Mindoro; Quezon,,,Palawan,
25-TC20,2025,TINO,2025-11-05 17:00:00,Occidental Mindoro; Palawan,,,,
25-TC20,2025,TINO,2025-11-05 23:00:00,Palawan,,,,
25-TC20,2025,TINO,2025-11-06 05:00:00,,,,,
25-TC20,2025,TINO,2025-11-06 11:00:00,,,,,
25-TC20,2025,TINO,2025-11-06 17:00:00,,,,,
25-TC21,2025,UWAN,2025-11-07 17:00:00,Romblon; Bohol,,,,
25-TC21,2025,UWAN,2025-11-07 23:00:00,Negros Occidental; Quezon,,,,
25-TC21,2025,UWAN,2025-11-08 05:00:00,NCR; Batangas; Cavite; Laguna; Quezon; Rizal,Catanduanes,,,
25-TC21,2025,UWAN,2025-11-08 11:00:00,NCR; Camarines Sur; Batangas; Bataan; Cavite; Laguna; Quezon; Rizal,Eastern Samar,,,
25-TC21,2025,UWAN,2025-11-08 17:00:00,Negros Occidental; Pampanga; Zambales; Bataan; Cavite; Tarlac,Camarines Sur; Marinduque; Laguna; Quezon,Northern Samar; Albay,,
25-TC21,2025,UWAN,2025-11-08 23:00:00,Occidental Mindoro; Negros Occidental,NCR; Oriental Mindoro; Marinduque; Batangas; Cavite; Laguna; Quezon; Rizal,,Catanduanes,
25-TC21,2025,UWAN,2025-11-09 02:00:00,Occidental Mindoro; Negros Occidental; Oriental Mindoro,Romblon,Pampanga; Bulacan,Catanduanes,
25-TC21,2025,UWAN,2025-11-09 05:00:00,Occidental Mindoro; Negros Occidental,Oriental Mindoro,Pangasinan; La Union; Zambales; Quirino,Camarines Sur,
25-TC21,2025,UWAN,2025-11-09 08:00:00,Negros Occidental; Batanes,Occidental Mindoro; Oriental Mindoro,Nueva Ecija; Ilocos Sur; Pangasinan; La Union; Pampanga; Zambales; Benguet; Bataan; Ifugao; Tarlac,Camarines Norte; Albay,Camarines Sur
25-TC21,2025,UWAN,2025-11-09 11:00:00,Negros Occidental,,Mountain Province; Ilocos Sur; Pangasinan; La Union; Pampanga; Zambales; Benguet; Bataan; Ifugao; Tarlac; Abra,Bulacan; Quezon,Camarines Sur
25-TC21,2025,UWAN,2025-11-09 14:00:00,Negros Occidental; Negros Oriental; Surigao Del Sur; Guimaras; Siquijor,Occidental Mindoro,Ilocos Norte; Ilocos Sur; Zambales,Pampanga; Bulacan; Tarlac,Camarines Norte
25-TC21,2025,UWAN,2025-11-09 17:00:00,Negros Occidental; Negros Oriental; Guimaras; Siquijor; Iloilo; Bohol; Cebu,Oriental Mindoro; Cagayan; Masbate; Romblon; Apayao,Ilocos Norte; Ilocos Sur; Zambales; Bataan; Ifugao,Pampanga; Bulacan; Tarlac,Aurora
25-TC21,2025,UWAN,2025-11-09 20:00:00,Negros Oriental; Guimaras; Siquijor; Palawan; Iloilo; Bohol; Capiz; Leyte; Cebu,Sorsogon; Masbate; Romblon; Albay,Mountain Province; Ilocos Norte; Ilocos Sur; Kalinga; Bataan; Ifugao; Abra,Pangasinan; La Union; Zambales; Tarlac,Nueva Ecija; Aurora
25-TC21,2025,UWAN,2025-11-09 23:00:00,Negros Oriental,Catanduanes; Sorsogon; Masbate; Albay,,Bulacan; Tarlac,Nueva Ecija; Aurora
25-TC21,2025,UWAN,2025-11-10 02:00:00,Camarines Sur; Catanduanes; Sorsogon; Masbate; Romblon; Albay,Occidental Mindoro; Abra,NCR; Pampanga; Zambales; Bulacan; Bataan; Tarlac,Ilocos Sur; Benguet; Ifugao,
25-TC21,2025,UWAN,2025-11-10 05:00:00,Camarines Sur; Catanduanes; Sorsogon; Masbate; Romblon; Albay,Oriental Mindoro,Ilocos Norte; Quirino,Ilocos Sur; Benguet,
25-TC21,2025,UWAN,2025-11-10 08:00:00,Masbate,NCR,Nueva Vizcaya; Nueva Ecija; Ilocos Sur; Pangasinan; Rizal,Quirino,
25-TC21,2025,UWAN,2025-11-10 11:00:00,Camarines Sur; Catanduanes; Sorsogon; Albay,Ilocos Norte; Pangasinan; La Union; Zambales; Benguet; Aurora; Bataan; Ifugao,,,
25-TC21,2025,UWAN,2025-11-10 17:00:00,Occidental Mindoro; Oriental Mindoro; Camarines Norte; Marinduque,Pangasinan,,,
25-TC21,2025,UWAN,2025-11-10 23:00:00,Occidental Mindoro; Oriental Mindoro; Abra,Ilocos Norte; Ilocos Sur; La Union,,,
25-TC21,2025,UWAN,2025-11-11 05:00:00,Batangas,NCR; Ilocos Norte; Ilocos Sur; La Union; Benguet,,,
25-TC21,2025,UWAN,2025-11-11 11:00:00,Mountain Province; Ilocos Sur; Benguet,Ilocos Norte; Batanes,,,
25-TC21,2025,UWAN,2025-11-11 17:00:00,Ilocos Norte; Ilocos Sur; La Union; Kalinga; Apayao; Abra,,,,
25-TC21,2025,UWAN,2025-11-11 23:00:00,Ilocos Sur,,,,
25-TC21,2025,UWAN,2025-11-12 05:00:00,Ilocos Norte,,,,
25-TC21,2025,UWAN,2025-11-12 11:00:00,Batanes,,,,
25-TC21,2025,UWAN,2025-11-12 17:00:00,Batanes,,,,
25-TC21,2025,UWAN,2025-11-12 23:00:00,Batanes,,,,
25-TC21,2025,UWAN,2025-11-13 05:00:00,,,,,
25-TC22,2025,VERBENA,2025-11-24 05:00:00,,,,,
25-TC22,2025,VERBENA,2025-11-24 08:00:00,Romblon,,,,
25-TC22,2025,VERBENA,2025-11-24 11:00:00,Agusan Del Norte; Agusan Del Sur; Camiguin; Siquijor; Masbate; Bohol; Cebu,,,,
25-TC22,2025,VERBENA,2025-11-24 14:00:00,Bukidnon; Siquijor; Masbate; Bohol; Cebu,,,,
25-TC22,2025,VERBENA,2025-11-24 17:00:00,Misamis Occidental; Negros Oriental; Eastern Samar; Siquijor; Masbate; Bohol; Cebu,,,,
25-TC22,2025,VERBENA,2025-11-24 20:00:00,Misamis Occidental; Negros Oriental; Eastern Samar; Siquijor; Masbate; Bohol; Cebu,,,,
25-TC22,2025,VERBENA,2025-11-24 23:00:00,Misamis Occidental; Negros Oriental; Eastern Samar; Siquijor; Masbate; Bohol; Cebu,,,,
25-TC22,2025,VERBENA,2025-11-25 02:00:00,Misamis Occidental; Negros Oriental; Eastern Samar; Siquijor; Masbate; Bohol; Cebu,,,,
25-TC22,2025,VERBENA,2025-11-25 05:00:00,Misamis Occidental; Negros Oriental; Eastern Samar; Siquijor; Masbate; Bohol; Cebu,,,,
25-TC22,2025,VERBENA,2025-11-25 08:00:00,Misamis Occidental; Negros Oriental; Eastern Samar; Siquijor; Masbate; Bohol; Cebu,,,,
25-TC22,2025,VERBENA,2025-11-25 11:00:00,Negros Occidental; Negros Oriental; Masbate,,,,
25-TC22,2025,VERBENA,2025-11-25 14:00:00,Masbate,,,,
25-TC22,2025,VERBENA,2025-11-25 17:00:00,Antique; Palawan; Aklan,,,,
25-TC22,2025,VERBENA,2025-11-25 20:00:00,Aklan,Palawan,,,
25-TC22,2025,VERBENA,2025-11-25 23:00:00,Aklan,Palawan,,,
25-TC22,2025,VERBENA,2025-11-26 02:00:00,Aklan,Palawan,,,
25-TC22,2025,VERBENA,2025-11-26 05:00:00,,Palawan,,,
25-TC22,2025,VERBENA,2025-11-26 11:00:00,,,,,
25-TC22,2025,VERBENA,2025-11-26 17:00:00,,,,,
25-TC22,2025,VERBENA,2025-11-26 23:00:00,,,,,
25-TC22,2025,VERBENA,2025-11-27 05:00:00,,,,,
25-TC22,2025,VERBENA,2025-11-27 11:00:00,,,,,
25-TC22,2025,VERBENA,2025-11-27 17:00:00,,,,,
25-TC22,2025,VERBENA,2025-11-27 23:00:00,,,,,
25-TC23,2025,WILMA,2025-12-04 11:00:00,Dinagat Islands; Northern Samar; Southern Leyte; Eastern Samar; Biliran; Leyte,,,,
25-TC23,2025,WILMA,2025-12-04 17:00:00,Masbate; Bohol,,,,
25-TC23,2025,WILMA,2025-12-04 23:00:00,Masbate,,,,
25-TC23,2025,WILMA,2025-12-05 05:00:00,Negros Occidental; Bohol,,,,
25-TC23,2025,WILMA,2025-12-05 08:00:00,,,,,
25-TC23,2025,WILMA,2025-12-05 11:00:00,,,,,
25-TC23,2025,WILMA,2025-12-05 14:00:00,,,,,
25-TC23,2025,WILMA,2025-12-05 17:00:00,,,,,
25-TC23,2025,WILMA,2025-12-05 20:00:00,Masbate,,,,
25-TC23,2025,WILMA,2025-12-05 23:00:00,Isabela; Masbate,,,,
25-TC23,2025,WILMA,2025-12-06 02:00:00,Agusan Del Norte,,,,
25-TC23,2025,WILMA,2025-12-06 05:00:00,Occidental Mindoro; Rizal,,,,
25-TC23,2025,WILMA,2025-12-06 08:00:00,Occidental Mindoro; Rizal,,,,
25-TC23,2025,WILMA,2025-12-06 11:00:00,Occidental Mindoro; Rizal; Cebu,,,,
25-TC23,2025,WILMA,2025-12-06 14:00:00,Occidental Mindoro; Rizal; Cebu,,,,
25-TC23,2025,WILMA,2025-12-06 17:00:00,Rizal; Cebu,,,,
25-TC23,2025,WILMA,2025-12-06 20:00:00,Rizal; Cebu,,,,
25-TC23,2025,WILMA,2025-12-06 23:00:00,Rizal; Cebu,,,,
25-TC23,2025,WILMA,2025-12-07 02:00:00,Rizal; Cebu,,,,
25-TC23,2025,WILMA,2025-12-07 05:00:00,Negros Occidental; Rizal; Cebu,,,,
25-TC23,2025,WILMA,2025-12-07 08:00:00,Negros Occidental; Cebu,,,,
